row_id	gene_id	GeneID	Chr	Length	Symbol	type_of_gene
562	2552	3065	1	2091	HDAC1	protein-coding
563	14681	65108	1	1546	MARCKSL1	protein-coding
564	30373	100128071	1	699	FAM229A	protein-coding
565	15793	81629	1	1317	TSSK3	protein-coding
566	12833	55108	1	2910	BSDC1	protein-coding
567	28950	728116	1	4019	ZBTB8B	protein-coding
568	28266	653121	1	7333	ZBTB8A	protein-coding
569	22162	339487	1	717	ZBTB8OS	protein-coding
570	4838	5928	1	8018	RBBP4	protein-coding
571	15733	81493	1	3493	SYNC	protein-coding
572	14042	57648	1	5412	KIAA1522	protein-coding
573	6857	8565	1	3117	YARS	protein-coding
574	14567	64766	1	4526	S100PBP	protein-coding
575	20593	252995	1	3184	FNDC5	protein-coding
576	2674	3208	1	1406	HPCA	protein-coding
577	17328	113452	1	993	TMEM54	protein-coding
578	18082	127544	1	2606	RNF19B	protein-coding
579	NA.25	100505584	1	186	NA	NA
580	172	204	1	3831	AK2	protein-coding
581	17327	113451	1	2182	ADC	protein-coding
582	12933	55223	1	3841	TRIM62	protein-coding
583	19071	149076	1	3106	ZNF362	protein-coding
584	1570	1912	1	4175	PHC2	protein-coding
585	6257	7579	1	4218	ZSCAN20	protein-coding
586	17407	114784	1	13108	CSMD2	protein-coding
587	18081	127540	1	2343	HMGB4	protein-coding
588	16580	84970	1	3154	C1orf94	protein-coding
589	28671	693137	1	96	MIR552	miscRNA
590	2233	2709	1	1281	GJB5	protein-coding
591	18080	127534	1	2840	GJB4	protein-coding
592	2232	2707	1	2352	GJB3	protein-coding
593	2227	2701	1	1622	GJA4	protein-coding
594	17326	113444	1	6373	SMIM12	protein-coding
595	14189	58512	1	3587	DLGAP3	protein-coding
596	38640	100506144	1	918	ZMYM6NB	protein-coding
597	7347	9204	1	5145	ZMYM6	protein-coding
598	15189	79830	1	4170	ZMYM1	protein-coding
599	NA.26	100506168	1	4675	NA	NA
600	5250	6421	1	3073	SFPQ	protein-coding
601	7345	9202	1	6994	ZMYM4	protein-coding
602	15273	79932	1	4812	KIAA0319L	protein-coding
603	9402	23154	1	3705	NCDN	protein-coding
604	22163	339488	1	2189	TFAP2E	protein-coding
605	4647	5690	1	845	PSMB2	protein-coding
606	18095	127703	1	2934	C1orf216	protein-coding
607	14355	63967	1	8484	CLSPN	protein-coding
608	19925	192670	1	4758	AGO4	protein-coding
609	10315	26523	1	7478	AGO1	protein-coding
610	19924	192669	1	3556	AGO3	protein-coding
611	10668	27285	1	1509	TEKT2	protein-coding
612	12693	54936	1	1691	ADPRHL2	protein-coding
613	1069	1296	1	4447	COL8A2	protein-coding
614	10563	27095	1	1262	TRAPPC3	protein-coding
615	13227	55700	1	3324	MAP7D1	protein-coding
616	7985	9967	1	4432	THRAP3	protein-coding
617	15112	79729	1	2579	SH3D21	protein-coding
618	12906	55194	1	1054	EVA1B	protein-coding
619	16030	83931	1	3846	STK40	protein-coding
620	NA.27	100506594	1	1030	NA	NA
621	16577	84967	1	850	LSM10	protein-coding
622	18094	127700	1	1666	OSCP1	protein-coding
623	14645	64960	1	965	MRPS15	protein-coding
624	1193	1441	1	3490	CSF3R	protein-coding
625	2403	2899	1	9219	GRIK3	protein-coding
626	37901	100422898	1	72	MIR4255	miscRNA
627	29065	728431	1	1430	LOC728431	miscRNA
628	15388	80149	1	2716	ZC3H12A	protein-coding
629	14569	64769	1	2147	MEAF6	protein-coding
630	15132	79753	1	2471	SNIP1	protein-coding
631	6369	7802	1	2649	DNALI1	protein-coding
632	11466	29889	1	2402	GNL2	protein-coding
633	21413	284654	1	2985	RSPO1	protein-coding
634	12710	54955	1	2355	C1orf109	protein-coding
635	12861	55143	1	2303	CDCA8	protein-coding
636	21414	284656	1	6644	EPHA10	protein-coding
637	19076	149175	1	3107	MANEAL	protein-coding
638	15082	79693	1	1836	YRDC	protein-coding
639	18093	127687	1	1318	C1orf122	protein-coding
640	3687	4520	1	7972	MTF1	protein-coding
641	3015	3633	1	4454	INPP5B	protein-coding
642	8808	10946	1	2841	SF3A3	protein-coding
643	1864	2275	1	1704	FHL3	protein-coding
644	11795	51118	1	2050	UTP11L	protein-coding
645	4447	5453	1	2928	POU3F1	protein-coding
646	14408	64121	1	1442	RRAGC	protein-coding
647	10264	26292	1	2091	MYCBP	protein-coding
648	NA.28	100506806	1	416	NA	NA
649	15577	81025	1	2313	GJA9	protein-coding
650	12690	54933	1	1837	RHBDL2	protein-coding
651	15043	79647	1	2726	AKIRIN1	protein-coding
652	3863	4725	1	571	NDUFS5	protein-coding
653	9676	23499	1	24105	MACF1	protein-coding
654	35135	100292290	1	309	LOC100292290	pseudo
655	27052	643314	1	6979	KIAA0754	protein-coding
656	22792	353500	1	5626	BMP8A	protein-coding
657	29072	728448	1	2637	PPIEL	pseudo
658	7013	8761	1	3204	PABPC4	protein-coding
659	NA.29	100506950	1	614	NA	NA
660	28555	677834	1	137	SNORA55	snoRNA
661	10303	26508	1	4114	HEYL	protein-coding
662	16349	84618	1	1107	NT5C1A	protein-coding
663	12028	51440	1	4259	HPCAL4	protein-coding
664	8396	10450	1	4737	PPIE	protein-coding
665	541	656	1	3773	BMP8B	protein-coding
666	14371	64064	1	1824	OXCT2	protein-coding
667	NA.30	100287437	1	1190	NA	NA
668	12579	54802	1	2131	TRIT1	protein-coding
669	3757	4610	1	4951	MYCL	protein-coding
670	16504	84879	1	2201	MFSD2A	protein-coding
671	8432	10487	1	2773	CAP1	protein-coding
672	4518	5538	1	2504	PPT1	protein-coding
673	4919	6018	1	6250	RLF	protein-coding
674	18073	127391	1	741	TMCO2	protein-coding
675	8247	10269	1	3154	ZMPSTE24	protein-coding
676	1071	1298	1	2831	COL9A2	protein-coding
677	NA.31	100286988	1	679	NA	NA
678	14550	64744	1	2576	SMAP2	protein-coding
679	14693	65243	1	2031	ZFP69B	protein-coding
680	22174	339559	1	2159	ZFP69	protein-coding
681	14587	64789	1	2217	EXO5	protein-coding
682	18074	127396	1	2097	ZNF684	protein-coding
683	7822	9783	1	7229	RIMS3	protein-coding
684	31480	100130557	1	3182	LOC100130557	miscRNA
685	3917	4802	1	2821	NFYC	protein-coding
686	25155	407034	1	92	MIR30E	miscRNA
687	25152	407031	1	89	MIR30C1	miscRNA
688	7290	9132	1	4099	KCNQ4	protein-coding
689	19658	163732	1	1291	CITED4	protein-coding
690	1247	1503	1	3199	CTPS1	protein-coding
691	39094	100507178	1	4800	SLFNL1-AS1	miscRNA
692	20034	200172	1	2147	SLFNL1	protein-coding
693	9256	22955	1	3801	SCMH1	protein-coding
694	32069	100132074	1	1723	FOXO6	protein-coding
695	1565	1907	1	1243	EDN2	protein-coding
696	14210	59269	1	8872	HIVEP3	protein-coding
697	NA.32	100507198	1	1757	NA	NA
698	2478	2981	1	597	GUCA2B	protein-coding
699	2477	2980	1	575	GUCA2A	protein-coding
700	9200	22887	1	5231	FOXJ3	protein-coding
701	21425	284716	1	10569	RIMKLA	protein-coding
702	16161	84217	1	1775	ZMYND12	protein-coding
703	15101	79717	1	1489	PPCS	protein-coding
704	NA.33	100507214	1	668	NA	NA
705	29146	728621	1	3098	CCDC30	protein-coding
706	8410	10465	1	800	PPIH	protein-coding
707	NA.34	100507252	1	645	NA	NA
708	4000	4904	1	1546	YBX1	protein-coding
709	19089	149461	1	3602	CLDN19	protein-coding
710	14429	64175	1	2705	LEPRE1	protein-coding
711	14807	79078	1	1020	C1orf50	protein-coding
712	31193	100129924	1	1023	LOC100129924	protein-coding
713	NA.35	100507268	1	636	NA	NA
714	23002	374969	1	798	CCDC23	protein-coding
715	17393	114625	1	3500	ERMAP	protein-coding
716	11739	51058	1	1577	ZNF691	protein-coding
717	5328	6513	1	3670	SLC2A1	protein-coding
718	25451	440584	1	1124	SLC2A1-AS1	miscRNA
719	25452	440585	1	517	FAM183A	protein-coding
720	8828	10969	1	1642	EBNA1BP2	protein-coding
721	19090	149465	1	3128	WDR65	protein-coding
722	NA.36	100506711	1	1898	NA	NA
723	18115	128218	1	1786	TMEM125	protein-coding
724	19091	149466	1	1516	C1orf210	protein-coding
725	5826	7075	1	3882	TIE1	protein-coding
726	3587	4352	1	3645	MPL	protein-coding
727	823	991	1	1675	CDC20	protein-coding
728	14600	64834	1	1483	ELOVL1	protein-coding
729	17301	112950	1	1807	MED8	protein-coding
730	NA.37	149469	1	1188	NA	NA
731	9552	23334	1	10217	SZT2	protein-coding
732	15847	81888	1	1115	HYI	protein-coding
733	4734	5792	1	7733	PTPRF	protein-coding
734	7730	9682	1	4509	KDM4A	protein-coding
735	32294	100132774	1	1574	KDM4A-AS1	miscRNA
736	5304	6487	1	2450	ST3GAL3	protein-coding
737	7220	9048	1	1944	ARTN	protein-coding
738	7720	9670	1	4027	IPO13	protein-coding
739	1478	1802	1	2497	DPH2	protein-coding
740	442	533	1	1022	ATP6V0B	protein-coding
741	6968	8704	1	2313	B4GALT2	protein-coding
742	19092	149473	1	1463	CCDC24	protein-coding
743	5350	6536	1	3647	SLC6A9	protein-coding
744	18114	128209	1	3131	KLF17	protein-coding
745	31007	100129492	1	360	LOC100129492	pseudo
746	13401	55929	1	1766	DMAP1	protein-coding
747	14776	79033	1	1743	ERI3	protein-coding
748	12896	55182	1	3010	RNF220	protein-coding
749	15035	79639	1	1600	TMEM53	protein-coding
750	22173	339541	1	1685	C1orf228	protein-coding
751	10463	26830	1	100	RNU5D-1	snRNA
752	8856	11004	1	2881	KIF2C	protein-coding
753	5065	6202	1	705	RPS8	protein-coding
754	10444	26811	1	74	SNORD55	snoRNA
755	17237	94161	1	98	SNORD46	snoRNA
756	17238	94162	1	71	SNORD38A	snoRNA
757	17239	94163	1	69	SNORD38B	snoRNA
758	20907	266675	1	2096	BEST4	protein-coding
759	1039	1263	1	2358	PLK3	protein-coding
760	22448	343521	1	1270	TCTEX1D4	protein-coding
761	19093	149478	1	1572	BTBD19	protein-coding
762	6918	8643	1	4634	PTCH2	protein-coding
763	7123	8891	1	2155	EIF2B3	protein-coding
764	NA.38	100507337	1	2312	NA	NA
765	15049	79654	1	3628	HECTD3	protein-coding
766	6103	7389	1	1458	UROD	protein-coding
767	14037	57643	1	5838	ZSWIM5	protein-coding
768	24503	400752	1	1710	LOC400752	miscRNA
769	16477	84842	1	1803	HPDL	protein-coding
770	3743	4595	1	2129	MUTYH	protein-coding
771	17348	114034	1	2392	TOE1	protein-coding
772	8372	10420	1	3076	TESK2	protein-coding
773	18028	126661	1	2169	CCDC163P	pseudo
774	10055	25974	1	2850	MMACHC	protein-coding
775	4119	5052	1	1234	PRDX1	protein-coding
776	8297	10327	1	1535	AKR1A1	protein-coding
777	3819	4678	1	3223	NASP	protein-coding
778	19094	149483	1	2250	CCDC17	protein-coding
779	14242	60313	1	3738	GPBP1L1	protein-coding
780	29261	728963	1	914	RPS15AP10	pseudo
781	11893	51249	1	1471	TMEM69	protein-coding
782	3028	3652	1	3461	IPP	protein-coding
783	9390	23139	1	5738	MAST2	protein-coding
784	6798	8503	1	5928	PIK3R3	protein-coding
785	NA.39	100133124	1	243	NA	NA
786	8099	10103	1	1629	TSPAN1	protein-coding
787	NA.40	100507408	1	391	NA	NA
788	13166	55624	1	3337	POMGNT1	protein-coding
789	26306	541468	1	1849	LURAP1	protein-coding
790	6746	8438	1	3146	RAD54L	protein-coding
791	8434	10489	1	2948	LRRC41	protein-coding
792	6102	7388	1	527	UQCRH	protein-coding
793	23237	387338	1	4436	NSUN4	protein-coding
794	1768	2166	1	2095	FAAH	protein-coding
795	29283	729041	1	1035	LOC729041	pseudo
796	18071	127343	1	2897	DMBX1	protein-coding
797	39198	100507423	1	2445	MKNK1-AS1	miscRNA
798	19063	148930	1	2392	KNCN	protein-coding
799	6861	8569	1	2900	MKNK1	protein-coding
800	19064	148932	1	2985	MOB3C	protein-coding
801	14559	64756	1	4131	ATPAF1	protein-coding
802	23003	374973	1	853	TEX38	protein-coding
803	7847	9813	1	5767	EFCAB14	protein-coding
804	NA.41	100129898	1	705	NA	NA
805	1307	1580	1	2158	CYP4B1	protein-coding
806	19657	163720	1	2608	CYP4Z2P	pseudo
807	1306	1579	1	2552	CYP4A11	protein-coding
808	20858	260293	1	2357	CYP4X1	protein-coding
809	20019	199974	1	1907	CYP4Z1	protein-coding
810	21389	284541	1	1668	CYP4A22	protein-coding
811	8148	10158	1	894	PDZK1IP1	protein-coding
812	5652	6886	1	5002	TAL1	protein-coding
813	5307	6491	1	5019	STIL	protein-coding
814	12185	51727	1	2930	CMPK1	protein-coding
815	1886	2301	1	1981	FOXE3	protein-coding
816	16450	84793	1	2509	FOXD2-AS1	miscRNA
817	1891	2306	1	4675	FOXD2	protein-coding
818	23448	388630	1	7029	TRABD2B	protein-coding
819	NA.42	100507479	1	1807	NA	NA
820	23964	391037	1	1511	SKINTL	pseudo
821	20022	200010	1	3274	SLC5A9	protein-coding
822	12474	54558	1	5004	SPATA6	protein-coding
823	16497	84871	1	2988	AGBL4	protein-coding
824	15050	79656	1	1329	BEND5	protein-coding
825	1629	1996	1	2463	ELAVL4	protein-coding
826	14353	63950	1	3103	DMRTA2	protein-coding
827	8955	11124	1	2583	FAF1	protein-coding
828	862	1031	1	2478	CDKN2C	protein-coding
829	21390	284546	1	911	C1orf185	protein-coding
830	10510	26994	1	3074	RNF11	protein-coding
831	9280	22996	1	2864	TTC39A	protein-coding
832	1690	2060	1	5483	EPS15	protein-coding
833	17445	114883	1	4257	OSBPL9	protein-coding
834	3995	4898	1	4026	NRD1	protein-coding
835	35629	100313892	1	59	MIR761	miscRNA
836	4778	5865	1	12844	RAB3B	protein-coding
837	11741	51060	1	1600	TXNDC12	protein-coding
838	17302	112970	1	1696	KTI12	protein-coding
839	16953	91408	1	2345	BTF3L4	protein-coding
840	7476	9372	1	5090	ZFYVE9	protein-coding
841	20023	200014	1	5639	CC2D1B	protein-coding
842	4074	4998	1	3169	ORC1	protein-coding
843	16563	84950	1	2772	PRPF38A	protein-coding
844	9540	23318	1	5851	ZCCHC11	protein-coding
845	2387	2882	1	1229	GPX7	protein-coding
846	22662	348378	1	698	FAM159A	protein-coding
847	14700	65260	1	2114	SELRC1	protein-coding
848	15088	79699	1	8143	ZYG11B	protein-coding
849	25455	440590	1	4271	ZYG11A	protein-coding
850	12970	55268	1	1175	ECHDC2	protein-coding
851	5181	6342	1	3700	SCP2	protein-coding
852	18077	127435	1	3010	PODN	protein-coding
853	5327	6512	1	2677	SLC1A7	protein-coding
854	1135	1376	1	3094	CPT2	protein-coding
855	12739	54987	1	1085	C1orf123	protein-coding
856	3404	4116	1	681	MAGOH	protein-coding
857	39277	100507564	1	1516	LOC100507564	miscRNA
858	6371	7804	1	4607	LRP8	protein-coding
859	19659	163742	1	925	SLC25A3P1	pseudo
860	14352	63948	1	1907	DMRTB1	protein-coding
861	19065	148979	1	2816	GLIS1	protein-coding
862	13233	55706	1	4826	NDC1	protein-coding
863	12383	54432	1	1804	YIPF1	protein-coding
864	1423	1733	1	1860	DIO1	protein-coding
865	12157	51668	1	601	HSPB11	protein-coding
866	17488	115353	1	1714	LRRC42	protein-coding
867	23449	388633	1	785	LDLRAD1	protein-coding
868	7605	9528	1	1696	TMEM59	protein-coding
869	18076	127428	1	4097	TCEANC2	protein-coding
870	20021	200008	1	2723	CDCP2	protein-coding
871	26671	606495	1	3551	CYB5RL	protein-coding
872	11897	51253	1	1483	MRPL37	protein-coding
873	9802	23648	1	2187	SSBP3	protein-coding
874	26753	619518	1	1021	C1orf191	miscRNA
875	10092	26027	1	3292	ACOT11	protein-coding
876	22016	338094	1	1981	FAM151A	protein-coding
877	23004	374977	1	4391	MROH7	protein-coding
878	6003	7268	1	2395	TTC4	protein-coding
879	10054	25973	1	2386	PARS2	protein-coding
880	12750	55001	1	3073	TTC22	protein-coding
881	19660	163747	1	1789	C1orf177	protein-coding
882	1412	1718	1	4286	DHCR24	protein-coding
883	20018	199964	1	1097	TMEM61	protein-coding
884	6374	7809	1	1370	BSND	protein-coding
885	20738	255738	1	3710	PCSK9	protein-coding
886	9570	23358	1	10802	USP24	protein-coding
887	39308	100507634	1	1470	LOC100507634	miscRNA
888	39316	100507652	1	631	LOC100507652	miscRNA
889	6894	8613	1	3294	PPAP2B	protein-coding
890	4538	5563	1	9352	PRKAA2	protein-coding
891	20016	199920	1	3460	C1orf168	protein-coding
892	605	731	1	2392	C8A	protein-coding
893	606	732	1	2037	C8B	protein-coding
894	1324	1600	1	2580	DAB1	protein-coding
895	17479	115209	1	1909	OMA1	protein-coding
896	3363	4070	1	2072	TACSTD2	protein-coding
897	17424	114803	1	2589	MYSM1	protein-coding
898	3090	3725	1	3323	JUN	protein-coding
899	31683	100131060	1	1123	LOC100131060	miscRNA
900	29438	729467	1	1043	HSD52	miscRNA
901	12978	55277	1	2086	FGGY	protein-coding
902	11983	51361	1	5857	HOOK1	protein-coding
903	1301	1573	1	1857	CYP2J2	protein-coding
904	18099	127795	1	2028	C1orf87	protein-coding
905	3896	4774	1	10023	NFIA	protein-coding
906	16038	83941	1	1250	TM2D1	protein-coding
907	8189	10207	1	8505	INADL	protein-coding
908	37905	100422902	1	74	MIR3116-1	miscRNA
909	37949	100422946	1	68	MIR3116-2	miscRNA
910	12496	54596	1	3989	L1TD1	protein-coding
911	19662	163782	1	5477	KANK4	protein-coding
912	6109	7398	1	4198	USP1	protein-coding
913	16680	85440	1	7052	DOCK7	protein-coding
914	10698	27329	1	2126	ANGPTL3	protein-coding
915	39324	100507664	1	1819	LOC100507664	unknown
916	16553	84938	1	1807	ATG4C	protein-coding
917	10526	27022	1	2068	FOXD3	protein-coding
918	11493	29929	1	3371	ALG6	protein-coding
919	9622	23421	1	879	ITGB3BP	protein-coding
920	16295	84455	1	2361	EFCAB7	protein-coding
921	14944	79469	1	1657	DLEU2L	pseudo
922	4270	5236	1	3353	PGM1	protein-coding
923	4014	4919	1	4112	ROR1	protein-coding
924	19044	148581	1	1136	UBE2U	protein-coding
925	14067	57685	1	5274	CACHD1	protein-coding
926	12935	55225	1	4362	RAVER2	protein-coding
927	3085	3716	1	5053	JAK1	protein-coding
928	25015	406893	1	75	MIR101-1	miscRNA
929	173	205	1	7226	AK4	protein-coding
930	7862	9829	1	5750	DNAJC6	protein-coding
931	NA.43	100505510	1	1461	NA	NA
932	3275	3953	1	6746	LEPR	protein-coding
933	12543	54741	1	4644	LEPROT	protein-coding
934	4188	5142	1	5213	PDE4B	protein-coding
935	16187	84251	1	4694	SGIP1	protein-coding
936	37874	100422871	1	78	MIR3117	miscRNA
937	20029	200132	1	2264	TCTEX1D1	protein-coding
938	8031	10022	1	715	INSL5	protein-coding
939	15181	79819	1	3959	WDR78	protein-coding
940	14087	57708	1	5786	MIER1	protein-coding
941	9415	23169	1	6460	SLC35D1	protein-coding
942	24505	400757	1	2143	C1orf141	protein-coding
943	19079	149233	1	2826	IL23R	protein-coding
944	2982	3595	1	4040	IL12RB2	protein-coding
945	10168	26135	1	6764	SERBP1	protein-coding
946	1365	1647	1	1355	GADD45A	protein-coding
947	13413	55970	1	4409	GNG12	protein-coding
948	35010	100289178	1	2232	GNG12-AS1	miscRNA
949	7244	9077	1	1631	DIRAS3	protein-coding
950	15301	79971	1	3091	WLS	protein-coding
951	35322	100302279	1	93	MIR1262	miscRNA
952	4997	6121	1	2608	RPE65	protein-coding
953	13177	55635	1	5333	DEPDC1	protein-coding
954	13967	57554	1	6245	LRRC7	protein-coding
955	4327	5301	1	996	PIN1P1	pseudo
956	13173	55631	1	2945	LRRC40	protein-coding
957	7413	9295	1	2794	SRSF11	protein-coding
958	15764	81573	1	5667	ANKRD13C	protein-coding
959	8975	11147	1	952	HHLA3	protein-coding
960	1238	1491	1	2140	CTH	protein-coding
961	4689	5733	1	10280	PTGER3	protein-coding
962	32249	100132618	1	1678	ZRANB2-AS1	miscRNA
963	7505	9406	1	3145	ZRANB2	protein-coding
964	25084	406962	1	86	MIR186	miscRNA
965	20812	257194	1	5669	NEGR1	protein-coding
966	18066	127255	1	2865	LRRIQ3	protein-coding
967	7035	8790	1	3426	FPGT	protein-coding
968	11765	51086	1	3360	TNNI3K	protein-coding
969	18065	127254	1	7159	C1orf173	protein-coding
970	1181	1429	1	2305	CRYZ	protein-coding
971	18064	127253	1	3550	TYW3	protein-coding
972	25278	431707	1	2373	LHX8	protein-coding
973	20192	204962	1	4224	SLC44A5	protein-coding
974	29	34	1	2615	ACADM	protein-coding
975	4789	5876	1	1496	RABGGTB	protein-coding
976	28588	692085	1	78	SNORD45C	snoRNA
977	10438	26805	1	84	SNORD45A	snoRNA
978	10437	26804	1	71	SNORD45B	snoRNA
979	3648	4438	1	3203	MSH4	protein-coding
980	18063	127247	1	1107	ASB17	protein-coding
981	NA.44	100505563	1	369	NA	NA
982	20777	256435	1	3623	ST6GALNAC3	protein-coding
983	15826	81849	1	2032	ST6GALNAC5	protein-coding
984	NA.45	256483	1	584	NA	NA
985	8035	10026	1	4626	PIGK	protein-coding
986	10261	26289	1	4255	AK5	protein-coding
987	10079	26009	1	4323	ZZZ3	protein-coding
988	9307	23032	1	4601	USP33	protein-coding
989	23005	374986	1	5259	FAM73A	protein-coding
990	28372	653631	1	921	LOC653631	pseudo
991	23006	374987	1	2286	NEXN-AS1	miscRNA
992	16978	91624	1	3391	NEXN	protein-coding
993	7114	8880	1	2884	FUBP1	protein-coding
994	8923	11080	1	2240	DNAJB4	protein-coding
995	12585	54810	1	2823	GIPC2	protein-coding
996	19069	149047	1	1193	MGC27382	miscRNA
997	4692	5737	1	5431	PTGFR	protein-coding
998	8825	10964	1	5874	IFI44L	protein-coding
999	8492	10561	1	1726	IFI44	protein-coding
1000	14410	64123	1	3619	ELTD1	protein-coding
1001	9500	23266	1	5706	LPHN2	protein-coding
1002	15120	79739	1	3648	TTLL7	protein-coding
1003	4542	5567	1	5609	PRKACB	protein-coding
1004	19037	148418	1	1803	SAMD13	protein-coding
1005	23970	391051	1	1551	UOX	pseudo
1006	14188	58511	1	1345	DNASE2B	protein-coding
1007	15380	80135	1	1975	RPF1	protein-coding
1008	2303	2787	1	806	GNG5	protein-coding
1009	38449	100505741	1	1473	SPATA1	protein-coding
1010	1233	1486	1	3101	CTBS	protein-coding
1011	25290	439927	1	2884	C1orf180	miscRNA
1012	17619	117178	1	6114	SSX2IP	protein-coding
1013	9736	23566	1	1721	LPAR3	protein-coding
1014	20714	255231	1	3044	MCOLN2	protein-coding
1015	12984	55283	1	2796	MCOLN3	protein-coding
1016	18038	126820	1	3007	WDR63	protein-coding
1017	16124	84144	1	4711	SYDE2	protein-coding
1018	19038	148423	1	3391	C1orf52	protein-coding
1019	7144	8915	1	3105	BCL10	protein-coding
1020	27899	646626	1	748	LOC646626	miscRNA
1021	9742	23576	1	4482	DDAH1	protein-coding
1022	2898	3491	1	2295	CYR61	protein-coding
1023	12523	54680	1	6197	ZNHIT6	protein-coding
1024	20734	255631	1	6500	COL24A1	protein-coding
1025	13914	57489	1	6471	ODF2L	protein-coding
1026	7689	9635	1	4025	CLCA2	protein-coding
1027	983	1179	1	3123	CLCA1	protein-coding
1028	9131	22802	1	3213	CLCA4	protein-coding
1029	7684	9629	1	3412	CLCA3P	pseudo
1030	11778	51100	1	6373	SH3GLB1	protein-coding
1031	7503	9403	1	1840	SEP15	protein-coding
1032	7706	9653	1	7265	HS2ST1	protein-coding
1033	22169	339524	1	4643	LOC339524	miscRNA
1034	6836	8543	1	5405	LMO4	protein-coding
1035	38458	100505768	1	889	LOC100505768	miscRNA
1036	4560	5586	1	6104	PKN2	protein-coding
1037	2456	2959	1	1645	GTF2B	protein-coding
1038	13522	56267	1	2152	CCBL2	protein-coding
1039	26199	494115	1	5087	RBMXL1	protein-coding
1040	2172	2635	1	3040	GBP3	protein-coding
1041	2170	2633	1	3050	GBP1	protein-coding
1042	2171	2634	1	2595	GBP2	protein-coding
1043	23450	388646	1	2454	GBP7	protein-coding
1044	17489	115361	1	6145	GBP4	protein-coding
1045	17490	115362	1	4052	GBP5	protein-coding
1046	19649	163351	1	4867	GBP6	protein-coding
